expediente_icaa
119140
119142
115941
112605
88098
88107
88108
88109
88110
88099
88100
88101
88102
88103
88104
88105
88106
11531
80128
124679
8088
27662
26875
113343
15911
24093
110744
13389
41643
31469
25599
112255
98143
38581
53078
54340
20555
123054
99445
30053
24375
101845
29335
90672
105340
115859
85403
115739
10977
112521
129302
71705
6438
34171
32502
107789
108084
20077
53523
129140
121251
96913
83114
76895
89999
80750
79706
79715
80714
80715
80716
80717
80718
80719
80872
79707
81698
81699
81700
81701
81702
81703
81704
81705
81706
79708
81707
81709
81710
81711
81712
81713
81714
81715
81716
79709
81717
81718
81719
81720
81721
81722
81723
81724
81725
79710
79711
79712
79713
79714
81690
83258
45526
84550
84559
84551
84552
84553
84554
84555
84556
84557
84558
121225
126139
126201
120621
11221
21298
28851
76681
99255
33696
67669
7902
8656
58182
6171
14956
97086
79238
116753
115900
110699
100393
128091
9555
107460
94787
94788
15746
88023
34648
82694
70162
70161
70159
70160
82218
36718
35957
69731
43681
43616
43617
28424
30521
67591
80858
7364
113782
113881
116602
103278
77653
76975
33530
70228
22345
27795
27796
24582
117325
111413
81079
81080
80611
41331
29457
31107
86147
14665
124195
134297
30290
47104
120925
42625
42626
42627
42628
55210
86864
5598
91067
85781
85782
128349
90012
95773
110295
30873
70216
94354
94355
108308
96517
14607
14224
66590
111273
15285
63401
17211
41530
36599
30260
104467
15654
110331
110684
91064
10578
90733
90734
32575
133114
112604
20129
30345
134940
33048
37455
31485
128353
127978
131369
123428
106032
121516
62995
42182
113683
28285
29108
55206
111275
134208
75084
106489
101764
110662
111162
41953
36047
99390
111335
116838
99768
102758
107110
118835
118833
114962
116765
103928
20623
129467
16952
76187
37404
43683
79573
26400
114951
25682
43682
92390
100201
37243
16957
80045
34821
32133
35826
30890
42161
123284
30366
88369
24696
12389
131444
40798
81513
80367
47585
61666
27322
119153
33593
71344
94368
84259
120328
35581
100806
85130
33307
94904
134683
84433
75916
49736
69725
118428
78877
135098
84437
125740
130571
135102
135110
135104
135323
105345
135109
106084
21794
46687
9371
111002
103758
21981
73025
73026
97596
97600
97595
97599
97597
97603
97601
97598
97602
97606
97604
97594
97605
33406
120224
44344
82105
36166
20857
6321
7428
9264
29194
50934
134905
42059
58200
73770
117817
21863
24312
86487
90713
90714
86488
128357
37111
119147
35145
36741
106665
93959
11298
50811
4857
20168
20169
85632
44345
13332
31780
47136
64627
91410
38772
20962
122799
100413
36619
89661
105112
129332
132439
92259
49969
22179
31832
22257
113133
7346
83989
126528
15305
23374
33360
37780
15402
98602
116263
109214
35578
127024
31974
6718
73181
51616
16445
15542
42047
133112
16359
133996
119138
126630
114107
133092
15891
17520
11156
128268
102261
89541
7413
116642
116640
116641
30133
104608
127533
6771
36912
33812
9607
103838
45367
41676
7152
12840
133793
73358
21487
15431
24868
122246
13654
96149
54011
109107
45238
74308
75682
74817
55072
58189
61059
36502
61365
52153
36983
92156
26616
98617
105773
105774
105775
105776
89277
63100
63764
109518
110360
12556
81913
119156
119157
119158
119159
60383
119160
119161
52154
49775
102378
103488
11947
30301
87113
24080
87114
39660
83718
15544
27419
9310
103163
130257
10652
71315
71052
20426
32060
9548
125654
113622
21448
111849
31811
42654
119708
110850
125676
27354
12392
17648
4827
13277
65521
64760
12158
118415
123542
6245
134430
11136
7094
20048
40350
113870
113871
93421
24941
24940
24939
24942
24781
78454
78453
72786
72785
78451
78452
72783
72787
78465
78464
72788
72784
85599
64348
88533
101669
55395
50907
50908
50909
50910
50911
50912
50913
50914
50915
50916
50917
50918
50919
50920
50921
50922
50923
50924
50925
50926
50927
50928
50929
50930
55396
55397
55398
55399
14048
14049
14050
14051
14052
101307
101308
101309
101310
101921
101922
66906
66903
66905
66904
14863
29535
27000
85406
85415
85416
85417
85418
85419
85420
85421
85422
85423
85424
85407
85425
85426
85427
85428
85429
85430
85431
85408
85409
85410
85411
85412
85413
85414
25668
96206
89519
44003
111107
109789
27516
23633
33272
16048
99258
26666
96927
134236
136224
33047
76707
56475
91610
31382
21356
80187
93056
100282
116833
23933
91870
20079
35434
32184
84756
86455
14461
82944
89066
13717
13733
28403
77510
102471
118372
67740
67741
67742
30932
30921
30922
30924
30920
30931
30925
30926
30927
30928
30930
30929
30923
96085
31278
13243
93765
117998
50322
37833
134393
58907
60221
60222
60223
58908
24630
86277
63881
133399
120162
20445
71390
50724
130732
106916
116044
122759
106917
109353
109354
111153
111154
113422
113423
116043
121393
121394
118987
122672
121354
82349
31972
33622
103636
103645
103646
103647
103648
103649
103650
103651
103652
103653
103654
103637
103655
103656
103657
103658
103659
103638
103639
103640
103641
103642
103643
103644
80370
81020
97418
9291
25964
73357
21511
106849
10945
22603
130919
125688
25165
125639
107896
10564
38997
25100
10798
25940
77326
91310
71482
28586
97380
35958
106546
87369
106097
129452
106098
8628
38100
65966
32915
14276
86035
125652
119312
120370
9924
37730
67511
10627
9290
103574
35752
121897
37979
109822
118847
24766
40062
71112
88411
38582
114889
135314
70426
42506
112771
38583
69113
21331
134740
9086
10654
35574
95494
89536
112052
80246
69732
69733
115899
115793
97634
95841
100253
98469
133113
8782
20810
89121
11988
23146
126918
136330
132365
136328
132837
133133
116628
130384
132815
134295
131916
132586
134387
136446
126881
135063
136171
134877
134878
134971
84077
5880
48682
64995
15880
42562
114709
49308
121330
16119
119545
128890
33787
36852
69861
135865
16339
41632
14002
122993
124590
33973
121627
33974
74313
98343
98295
46512
27868
130296
108297
47801
48327
48328
46955
46956
46953
46954
48329
48330
48331
47799
47800
32563
14636
89496
111361
9532
99079
99425
8368
11293
14562
132215
25738
26829
22646
63451
91726
121070
32054
97872
58808
39059
101830
101832
101834
101831
101829
101833
6610
38127
47154
64988
24263
6611
42010
83877
129523
25574
64977
120398
81889
11076
22242
49133
99760
101499
8484
96914
100291
16955
92609
92607
92608
92610
70556
105787
88197
98642
82682
25935
81928
20504
114956
16953
77334
77335
112730
21472
12780
62002
61605
80508
80509
31604
22868
80499
80500
80501
80502
80504
30020
109823
20191
134883
98533
109845
109852
109847
100444
97631
75115
110434
110433
97632
105603
96048
77617
109851
109849
91021
91022
110435
110431
98532
77700
74994
67973
89093
98531
110436
77619
89932
75572
98529
77624
98526
77701
109846
77698
98527
109848
72270
89929
72615
98528
86599
73999
77702
109844
105605
80505
89820
105604
96050
72271
89930
87702
96047
92665
87701
105606
98530
72269
60632
89706
89707
74993
109850
77703
67974
77704
77626
77620
74000
67972
77705
77625
98525
96049
110432
94557
89094
86600
89092
94555
103717
77699
80507
75573
80506
89931
89928
100443
100445
100442
113558
132519
12088
38329
88893
80503
51832
24504
90302
90301
90303
90703
90702
90704
91152
91153
89142
89143
89144
89539
113712
107234
92831
125228
125229
125230
125231
125232
125624
125625
125626
97898
42706
29283
103141
106742
40209
80442
28425
32823
28973
34588
117074
35325
32192
38956
111841
100553
100552
100010
110598
29143
51428
91747
12374
44788
88619
42545
33091
24531
106349
61650
28510
33588
39713
32105
14488
8872
32699
32463
29945
7342
32607
62562
20123
15946
103064
54238
54239
107275
107276
107277
107278
55046
74782
102051
97233
98038
97234
104362
102514
26477
29654
118926
60339
43988
44051
65450
12070
7833
41620
65451
72390
114759
26431
97244
79589
51147
33693
94397
101670
114760
65452
72391
54703
8914
135319
34982
20059
33648
110841
110808
34325
43864
81174
23972
134582
134581
130905
130644
134192
133726
127951
129105
60342
44004
133599
7212
107877
29086
17474
109915
29038
65455
36684
60343
43990
15356
86901
75307
75308
75309
72393
65456
114758
51255
51691
21937
121518
52156
52155
131952
26363
101134
60337
44041
20855
22936
57272
59200
81284
65453
60338
44042
65454
49639
109611
44005
60341
56239
108900
8701
136006
54746
48115
60340
43989
40460
116615
90086
66884
72392
62403
114761
89657
114187
120229
13283
110978
12739
96828
27867
82335
127126
87552
37312
41287
20058
65457
49941
96669
98006
98936
121704
72565
44047
89045
26382
34296
23098
99486
6605
38297
27418
73259
104288
122837
35694
100204
27028
99298
52778
65458
72394
114762
52780
52758
52766
85768
52769
100403
85767
52770
52776
52762
52771
52777
52757
52768
9895
65459
72389
114763
114765
72388
65461
65460
72387
114764
118732
131371
21457
22522
133587
58679
82032
96740
86782
51738
111349
107240
48743
22859
125256
85777
85778
85779
107881
39285
10738
126025
7974
16923
10974
32630
116503
8902
95095
12768
15217
83587
12737
119317
15424
58210
27178
92385
100610
98005
32169
48486
42368
88011
77600
77601
70567
70565
70564
32028
86106
99007
130064
111669
11939
36931
13798
114221
38902
35335
68194
68967
81910
85385
117116
108878
26402
135961
109579
115318
112700
114192
22479
25074
131239
33240
107242
36319
76192
132870
85343
76626
85342
96301
132838
116504
134673
76625
132585
76547
32174
119305
8720
129731
14500
26556
27359
111950
28802
30015
40130
12252
7628
48933
88636
13195
70203
84069
103695
8604
29047
13292
37679
131210
38277
102677
99483
127762
128868
44569
74802
87545
13939
123458
36404
42993
35899
30237
64351
39389
120495
78774
21334
129263
31601
31310
31081
125336
51739
44525
27489
31503
28237
26058
31120
8949
22258
108086
16665
16576
76186
32483
20381
36617
14606
60033
17155
49430
34606
57517
8657
22366
10065
38452
8947
31482
135067
13203
124916
9846
9847
21285
74834
9965
31425
111595
59834
122960
101453
116306
121139
94133
22900
67950
114117
113126
113127
110882
125927
78762
115028
109515
117977
35815
22264
94277
94279
114089
114088
114087
63241
41570
28332
28328
14596
40807
22717
26113
41178
26159
8547
103818
73792
82196
87991
112056
112057
87992
82197
118039
23307
41207
28904
8489
31538
69774
71731
101992
106666
43185
9741
127963
100988
84013
81093
79982
79983
79985
81091
81090
81092
79984
102798
133056
126385
131741
35542
8439
118657
124096
9495
101130
13044
8340
21678
34966
38045
8619
54528
30036
30037
86134
86138
86139
86140
86137
86141
86142
86135
86136
30039
89831
30038
30040
30044
30041
30042
30043
36541
44566
20680
33670
9083
11665
58395
11853
9752
10907
102881
105319
131019
33695
11935
16082
117651
72327
113809
22252
14633
128029
10074
10737
34271
110737
53582
12733
30455
32286
20654
92682
37572
101026
20758
41411
70349
21780
21351
7828
25744
23062
32100
16967
25833
115896
8329
90313
12651
103407
48342
122663
50533
7097
77886
110364
127555
21003
121661
58870
115402
127626
25062
75511
40707
75512
12270
107874
133226
52872
33228
23892
21151
87502
99475
38381
102508
14546
33768
31637
38030
34442
120983
135964
135965
133126
129860
11866
134044
21029
82133
10814
31562
121950
10077
30088
27121
54943
120764
57607
113593
36650
82134
69171
69172
6802
28750
16753
73361
81349
67260
125888
74529
120429
33231
74318
101736
23745
65250
14907
29274
29275
29276
29272
29269
29267
29270
29264
29273
29266
29268
29265
29271
31769
28343
29041
32094
22151
22150
32929
25117
24479
74935
13938
10939
83152
12173
34291
12348
13244
31279
27661
10773
17415
115129
86417
23938
112821
26189
29159
28346
62049
13262
30611
2282
30680
58442
26118
25878
34944
96528
65144
24594
22537
20158
134113
20159
133223
15879
36026
14323
108057
21319
42511
13736
16982
26339
15742
33989
26298
34700
43541
13211
31478
22766
14864
121830
34300
30152
40863
94393
8686
11269
22629
33444
5558
29458
25987
29927
37686
46622
13302
31550
28400
30121
75091
42918
43021
36886
42301
42302
64378
108235
108236
72683
9360
43846
32700
16569
8131
28178
8806
6081
15759
45407
10155
125068
20515
99657
23984
40206
9014
44606
28690
25845
9426
5830
32732
116510
37157
92318
92319
95875
95876
44883
97031
10549
12736
48448
37822
10120
993700
36133
20856
35254
91167
5488
38977
86382
71345
44490
33975
128736
10389
10388
10387
28740
54060
54059
54063
54061
54065
54067
54068
54066
54069
54064
54070
54062
54071
34519
93742
13910
64386
25986
30377
102615
77870
85341
93016
93017
93018
77871
77872
77885
81956
81957
82715
82716
85340
125424
126017
125275
123299
124935
126044
134237
127380
126018
14396
36648
109540
37856
110255
13990
32855
69316
63852
103304
11263
30263
90551
116243
84167
119825
30302
43752
57775
131852
97793
30712
30846
104822
126453
127534
127747
33855
65020
118933
119633
37081
37082
37069
8533
90670
39983
71204
113451
74315
22153
132257
79834
39896
38431
9292
107790
135153
98135
47981
117547
10447
95125
73667
73668
73669
73670
73671
73672
73673
73674
73675
73676
74372
74373
74374
73228
74376
74377
74378
74379
74380
73230
73231
73232
73227
74375
73229
73800
74381
40665
4845
32519
32520
10619
22879
106843
124827
127363
80586
51020
28364
108680
34138
11204
127308
24185
135162
62315
38101
62314
40306
12045
21079
77984
116535
125408
28111
10278
49245
70757
35065
30641
8922
117714
42156
24321
49860
33234
49858
48566
48567
14608
117038
38617
31693
17342
24770
22499
108496
76227
27120
39087
113191
58875
27608
117229
9893
40704
25994
34965
28517
7926
101022
107170
86973
7789
104420
135381
9221
24632
118253
130565
101289
101290
101291
128481
53720
23196
26241
23462
32217
106740
28873
37155
79233
83066
14987
78756
12360
8836
11407
126077
22066
6935
85136
28812
86980
122364
14805
85963
85137
85965
85960
85962
85961
85144
85145
85964
85138
85142
85140
85141
85143
85139
27693
55438
50335
93779
118032
37834
69012
35585
99890
57805
12482
32599
33448
4457
8352
118634
45485
129214
91509
53313
42535
29497
84931
63759
25031
66302
83431
73021
36080
70695
121519
87551
78186
52116
37156
13430
7066
20988
121150
108777
12402
79815
12606
90219
30331
13249
92180
11119
96743
22787
33325
98902
14895
95256
111137
23674
12734
22720
126433
127316
27009
89149
14436
28741
35555
102259
130840
62780
63425
62252
122135
54207
14363
17445
41119
109155
109154
109156
109157
27351
45792
72268
61918
33643
85492
82736
102042
85288
85491
90004
47742
135980
26985
131949
132999
30399
108583
127227
127228
129767
9902
14328
66436
14889
100869
102808
90753
95694
29125
110203
125905
37708
42057
73281
73290
73282
73283
73284
73285
73286
73287
73288
73289
64748
130858
126495
13952
42768
44626
79471
79472
79883
85378
85379
81076
111947
28278
110407
14194
14210
87839
89527
90828
48324
48323
48325
48326
108424
75501
75502
75499
75500
75503
108679
105270
17033
10491
31460
21215
20284
9024
33110
52569
49534
34114
33317
54701
63315
128402
101439
73034
62594
101872
106213
104791
89652
94865
110729
123455
131036
36672
22306
24070
69173
10080
109431
113694
37525
94195
81527
24765
44856
45420
45779
94352
20698
53742
24389
20268
28286
15619
20022
21369
16779
28681
86509
122002
31504
14335
58391
93252
35723
23381
6760
74460
106318
113920
116652
25929
27324
27240
79225
12788
114477
11318
34551
101189
13735
41373
25110
94848
124277
46239
21040
136283
8343
89954
30781
135208
71206
83289
11281
135820
10026
99400
48116
7635
64761
74226
8269
76500
27342
121561
21817
113252
33581
89340
20946
45898
25492
7693
43504
6821
80047
54111
38144
35308
113138
56473
65943
72952
24616
71813
8109
36021
117606
117605
117607
117608
117610
117609
117611
117612
117613
117615
117616
117617
105003
16903
8468
133752
77156
65026
76201
13278
8010
11948
46453
20438
31505
16559
16664
25325
26559
7518
73769
41881
37145
36099
14036
37513
65341
21400
77492
98466
12424
90532
12335
27492
33697
24202
29870
28744
87036
20105
84032
86272
131857
132563
38860
52787
49755
91735
124375
49264
58107
58099
58106
58105
58097
58102
58104
58098
58100
58103
58101
58108
46137
15462
95603
12477
105853
5878
5879
45197
79976
79977
79978
79979
81155
81153
81152
81154
40351
34210
44191
15583
78302
80610
11033
68796
107959
107960
107961
107962
96612
96613
101164
101165
5459
35622
41943
126172
34069
22351
22327
44098
80037
77294
82805
82806
82758
82807
44474
110437
15463
23073
13099
99593
112617
125030
70539
41344
110059
91649
91294
10195
24278
15745
13904
10256
46791
8959
14556
54265
123591
133128
30522
112941
108873
25461
126173
32450
15421
7642
13153
44560
15456
15464
35871
112155
134187
78142
114122
114249
44331
115377
115378
103929
98126
14560
93247
83614
83153
83150
83612
83151
83611
83610
115982
94635
94636
94637
94632
94633
94634
91311
96360
96361
96362
96363
96364
96365
99435
91312
99436
91313
91314
91315
91316
99437
62319
62540
99438
118570
89362
118562
118571
118564
118572
118568
89354
89445
118569
89447
89446
118563
118565
89355
118566
89448
38107
116231
41
9085
133632
134348
97881
128005
129833
134235
50534
90114
101479
27199
48117
16575
101621
90728
114984
25046
32303
136452
96485
15715
115403
121312
73581
13819
26340
6746
47631
127808
22113
16858
33917
103708
124380
118928
135053
123491
95115
84699
20126
128434
17383
127377
109798
103439
15140
60638
22409
127006
92117
135055
94090
15690
33430
67560
134216
20756
22492
89710
91561
79579
31232
80827
106369
25792
60398
112559
33669
6607
61486
13596
29451
10245
42035
80122
16243
96142
17086
24400
113144
68471
124470
52871
96264
43569
97000
9638
27743
24705
57341
90237
90236
30758
14309
26665
22468
28190
24738
49004
76190
24050
23817
53803
51831
119306
54671
42563
42788
42789
50310
42355
90324
131077
30530
23387
25173
15256
24502
29680
22867
131627
30606
24075
68767
110517
9955
7570
29681
31197
117979
131751
125511
110641
44654
121699
46506
15783
17099
38434
27213
45561
70805
25360
35971
32407
7865
5666
14275
109710
15819
7547
64377
98618
75616
35846
75832
75833
75834
75835
75615
75836
75613
75837
75614
116927
13122
99607
107530
93816
72866
50324
37835
85447
28596
119403
119404
80417
120689
35797
35091
131313
25180
127200
126029
43590
31300
7993
21984
11928
13880
113170
35507
16066
55621
26539
114847
9874
118551
126454
134812
14473
8452
44351
31914
55211
27014
79256
116588
32887
8152
116541
21343
25436
15915
23256
31496
75983
52171
25295
28518
28765
85496
131143
39634
94204
42419
110700
30170
38283
33893
37110
56384
50289
31894
41917
75248
117789
15813
14012
3340
121432
70224
84070
114450
132839
32528
7945
15260
22665
127005
25314
98439
32900
134534
133010
122156
110884
115337
114116
116336
110663
118435
116337
110664
117135
38525
92470
8893
134249
100099
130572
8670
14808
10902
9973
31426
34185
12968
131675
89570
89551
6429
12685
69734
16246
77654
25928
24877
89813
135627
129911
103564
103567
103565
103566
103568
103571
103569
103570
116224
116180
134780
53726
42725
60157
124581
33747
12885
11868
8202
123303
21447
31563
27072
13947
105944
103706
82132
17275
5719
131755
131447
133436
110642
11088
118529
5858
25903
110977
47568
95144
27476
16289
135087
28206
16650
8911
15984
82102
14253
136522
37067
37068
27621
129826
13979
12239
100608
22677
22678
44449
46274
23308
35695
83475
99626
44770
69735
70628
35508
60753
62794
83596
85135
7436
101993
115671
114687
106892
67174
42145
8229
81172
55404
35256
44443
64199
32725
25980
39899
28830
34147
33060
21601
79221
9606
10811
105395
116419
131357
31977
109511
38950
73651
76264
81880
82437
79189
79188
81879
25489
10058
13595
31295
70348
21453
95139
113192
29647
8801
136260
91742
95116
35847
8441
135231
131660
44048
75681
92110
79396
103456
95117
31978
20037
74833
85975
78219
99056
12934
14761
10181
127664
14380
10012
7775
29388
30885
21807
46196
9367
60070
60061
60065
60063
60062
60069
60071
60068
60072
60067
60066
60064
97242
64549
64548
64540
64538
64539
64541
64542
64543
64544
64545
64546
64547
42873
42874
42875
42876
42877
42878
42879
42880
42881
42882
42883
42884
10680
125811
125812
46194
46200
46199
46198
46201
46195
46197
57479
57478
57477
129918
21967
60327
14356
14357
14358
14359
41240
41241
53721
77884
88111
88120
88121
88122
88123
88124
88125
88126
88128
88129
88130
88131
88132
88133
88134
88135
88136
88113
88114
88115
88116
88117
88118
88119
88112
49508
117890
117888
117889
117887
98063
33031
27551
88127
106498
9425
53722
105529
92792
70787
11215
114839
21174
7754
104605
89115
12154
31311
110995
93770
93308
28158
47655
107886
24512
17620
13160
13764
29195
44346
120515
109884
56514
56517
56518
56519
66109
108948
108957
108958
108959
108960
108949
108950
108951
108952
108953
108954
108955
108956
67024
112656
33452
5560
71451
79464
53947
21294
37346
125983
77413
77414
77415
77416
77417
77418
77419
77420
77421
77422
77423
77424
77425
77426
77427
77428
77429
77430
77431
77432
77436
77456
77437
77438
77439
77457
77440
77441
77442
77458
77443
77459
77444
77445
77433
77460
77434
77435
77461
77462
77446
77447
77448
77463
77449
77464
77450
77451
77452
77453
77454
77455
9061
9058
9060
9059
12722
8702
105113
24523
82656
95140
84323
10975
11299
15764
15955
15956
15957
15958
15960
15961
105572
59454
59453
59457
59456
59179
59180
59178
59182
61054
59181
59455
46819
128821
13594
31280
45846
123823
124510
45873
122887
126160
93478
74832
35807
32922
33305
74831
34189
20964
9961
31427
91442
102855
21458
8711
17044
12757
41278
66653
66655
116553
70142
33316
85571
32317
83593
9076
13250
31281
29682
127449
32550
136225
35427
75016
31065
70596
132221
94388
6813
56855
21281
104448
105777
104449
105778
104450
105779
104451
106619
106620
106621
52677
84458
9859
11683
7777
38338
126058
62968
28932
5761
13914
29683
11105
89537
71113
52537
13590
31428
20666
12489
14720
102504
109526
11190
22312
97625
122974
116769
115202
22756
37900
15339
30368
29084
78757
73818
85927
71549
34579
12211
42871
87561
111908
78187
113623
52117
37251
28351
10840
21036
94192
8434
117695
124669
41233
106504
7892
11787
84636
40710
75680
11757
11771
117137
112245
84442
10472
17013
14305
76943
96678
104798
40774
40775
38134
110196
71115
31662
75630
94783
35451
49518
90231
86390
8196
12094
46073
7421
15812
29112
131502
61919
8380
9424
38782
130099
15527
17344
128889
125067
67608
10699
39305
117282
133735
104232
21685
75267
21604
31698
26584
41546
84924
31961
6342
112742
131401
117573
117574
117575
117576
117577
117578
128320
128321
82693
83290
87996
71114
75978
90917
93439
105027
105026
105025
81819
70138
8496
20127
96425
87009
122984
81149
49560
72616
33575
14734
63426
127162
42760
25912
30856
37646
30569
13966
40699
68003
111659
88697
130845
56410
26120
26121
26199
26200
131628
135932
118545
99991
88859
76488
133272
50162
29998
13318
110636
66548
99394
23680
92827
29790
31140
34186
10377
6752
32029
102253
21396
56563
7610
21993
90348
78447
22074
14011
42534
20435
94547
94548
6250
83429
22968
44329
12373
31243
32269
30938
22970
39236
92525
82607
88819
89863
87046
10670
30582
31058
8179
86218
111200
125193
58089
64881
32048
31447
22106
42162
36465
27581
28861
76143
129521
20041
116960
33749
10664
21325
25634
6084
83029
130678
133658
21738
98751
11691
33428
110095
14033
122975
12940
8680
38626
20200
15682
14165
12068
34157
27514
68453
28282
44444
71021
81886
94795
67182
71025
8005
6783
44352
13559
89083
127942
128547
107887
133199
21307
61649
110388
117766
17387
44295
37615
34277
21403
133137
46454
21041
10893
49943
35153
53831
54720
16842
97404
9266
6224
54721
33259
108111
42356
63883
54412
113193
70758
14732
17497
110723
126261
101715
35003
39368
36887
87514
88096
24313
15710
28366
28367
28368
95266
95263
95264
95265
111106
111105
111378
110726
110725
111379
110727
131820
132683
135957
126365
22103
54234
13325
24428
22834
9507
25901
13860
7811
9237
44814
103618
27303
22415
22391
57940
80847
25164
14166
24377
128323
113073
43998
103160
100100
97899
91359
121914
20796
11184
120836
15369
8334
35092
31206
7408
16994
130083
32966
21855
11956
11955
11953
11954
11957
11959
11958
12078
12079
11950
11951
11952
26211
26212
26224
26226
26225
26230
26231
26232
26220
26208
26228
26218
26216
26219
26203
26223
26222
26204
26217
26209
26214
26215
26213
26221
26210
26205
26206
26207
26647
26642
26641
26636
26644
26227
26646
26229
26643
26645
26649
26648
26638
26639
26640
26650
26637
12072
33867
9916
31461
27807
97677
36644
34159
114980
84939
107124
96143
33315
31307
24183
20280
15573
40987
33092
33628
12778
5910
33423
99472
109870
108317
102233
111156
107120
100870
53310
15524
10515
91224
91236
91218
91237
91235
91219
91222
91220
91223
124676
20662
34433
66361
38681
92304
69023
115037
80124
87603
7986
90234
90233
11765
14135
22087
136257
33788
103377
28486
28240
28241
28239
70778
66210
118733
61206
108678
130755
10771
7735
26054
16086
5069
33931
29124
33960
23543
44082
96079
133980
73102
63047
40329
34447
96449
129287
102715
82670
38214
10582
67734
46679
12200
28164
83951
29311
11525
114856
29250
29254
29253
29252
29251
29249
9733
21432
16335
11993
6786
8729
31195
47763
15449
131188
126738
14494
14489
14490
14491
14492
14493
37731
37740
37741
37742
37732
37733
37734
37735
37736
37737
37738
37739
105234
64341
64340
105241
105239
105244
105237
105246
105236
105240
105243
105242
105235
105245
105238
4579
28218
71966
104121
96577
84962
106324
90216
118248
22907
12026
125249
60282
97748
117645
8682
92811
107538
14838
41316
22956
109982
27697
14958
76072
20911
38937
96418
100179
109015
113579
34565
13490
26842
84609
110080
26833
24666
57392
23258
69736
80416
107951
23563
17189
114691
77839
128866
28637
28638
28639
68171
68172
68173
68174
68175
13094
121050
118091
28267
68971
85387
97441
92176
51692
7039
115454
84394
82436
92766
92767
92768
81892
49265
85448
35310
27820
9361
10721
13124
15440
123089
21692
10723
37862
26089
21574
37680
10059
26085
16270
35848
94260
116935
120754
99789
105432
111583
124294
10433
99485
97187
8499
37158
75617
42867
11267
104986
12955
41416
29842
102252
49970
48260
5205
135329
92796
125337
21446
21801
45408
24509
55462
42687
75569
57252
117790
57855
70106
54025
55961
57219
116174
92860
92859
92856
92857
92858
69234
69235
69236
69237
69238
46709
58047
71624
71618
71622
71619
71623
71620
71627
71626
71625
71621
40085
57251
56661
128175
41033
58006
52724
42688
52725
42689
56373
42285
79586
105988
109756
109757
122486
24870
16191
51534
20809
37509
65337
65338
37510
37511
65339
65340
37512
80049
57630
106379
106380
65117
54024
57288
52294
69854
69856
49702
57528
55962
56267
56379
57853
56377
56372
57690
127528
40996
40994
40995
55963
77990
106378
106377
56873
57856
128730
34836
56378
57220
9031
37559
55972
43169
33614
36350
109419
37567
43613
27396
28927
41500
26295
126380
7780
42153
31833
22158
77157
77161
85807
77162
77158
77160
77479
77163
77159
40320
40321
125054
42799
33130
33131
33132
33133
33134
36720
36722
36723
36724
41936
41937
41938
41939
41439
41440
40871
41940
41941
41942
30168
78027
69037
40881
40086
102234
124797
61788
62994
60041
61068
45033
92889
108164
108170
108159
108168
108163
108169
